-,# name,ra,dec,mass,radius,orbital_period,semi_major_axis,eccentricity,inclination,star_distance,discovered
planet,OGLE-2015-BLG-1771L b,268.8,-28.86277781,0.433,-,-,0.85,-,-,7070,2019
planet,OGLE-2016-BLG-0263L b,269.8954167,-31.81861113,4.1,-,-,6.5,-,-,6500,2017
planet,OGLE-2016-BLG-0613L (AB) b,269.2625,-28.11611113,4.18,-,-,6.4,-,-,3410,2017
planet,OGLE-2016-BLG-0693L b,267.480375,-23.03994445,49,-,-,5,-,-,5000,2017
planet,OGLE-2016-BLG-1067L b,273.2045,-27.0126389,0.43,-,-,1.7,-,-,3730,2018
planet,OGLE-2016-BLG-1093L b,269.0041667,-32.71333336,0.71,-,-,2.13,-,-,8120,2021
planet,OGLE-2016-BLG-1190L b,269.7208334,-27.61361113,13.38,-,1223.6,2.17,0.42,41.2,6770,2017
planet,OGLE-2016-BLG-1195L b,268.85,-30.20722223,0.0045,-,-,1.16,-,-,3910,2017
planet,OGLE-2016-BLG-1227 b,265.5958333,-33.75972225,0.79,-,-,3.4,-,-,1210,2019
planet,OGLE-2016-BLG-1266L b,267.8541667,-29.74222224,11.9,-,-,0.42,-,-,3050,2018
planet,OGLE-2016-BLG-1469L b,271.94575,-26.2898889,13.6,-,-,0.33,-,-,4500,2017
planet,OGLE-2016-BLG-1540,270.1958333,-28.35977779,-,-,-,-,-,-,-,2018
planet,OGLE-2016-BLG-1928,270.3802083,-29.12950001,0.0009,-,-,-,-,-,-,2020
planet,OGLE-2016-BLG-596L b,267.803375,-30.84983336,12.2,-,-,-,-,-,-,2016
planet,OGLE-2017-BLG-0114 b,260.4916667,-29.62361113,-,-,-,0.75,-,-,-,2021
planet,OGLE-2017-BLG-0173L b,267.9708334,-29.2713889,9.08,-,-,3.75,-,-,4700,2017
planet,OGLE-2017-BLG-0373L b,269.3294167,-31.95172224,-,-,-,-,-,-,5900,2018
planet,OGLE-2017-BLG-0406 b,269,-29.86305558,0.41,-,-,3.5,-,-,5200,2020
planet,OGLE-2017-BLG-0482 b,269.048875,-30.52836113,9,-,-,1.8,-,-,5800,2018
planet,OGLE-2017-BLG-0560,267.963875,-30.45872224,1.9,-,-,-,-,-,-,2018
planet,OGLE-2017-BLG-0604 b,267.8916667,-30.9466667,0.51,-,-,4.06,-,-,3950,2020
planet,OGLE-2017-BLG-0896,264.8790833,-27.29752779,19,-,-,-,-,-,4000,2019
planet,OGLE-2017-BLG-1049 b,269.5333333,-27.14416668,5.53,-,-,3.92,-,-,5670,2020
planet,OGLE-2017-BLG-1099 b,263.9625,-29.58583335,3.02,-,-,2.73,-,-,7250,2021
planet,OGLE-2017-BLG-1140L b,266.8833333,-24.52277779,1.63,-,-,1.02,-,-,7350,2018
planet,OGLE-2017-BLG-1375 b,269.1541667,-30.3113889,10.33,-,-,2.97,-,-,3790,2020
planet,OGLE-2017-BLG-1434L b,268.280375,-30.24572224,0.014,-,-,1.18,-,-,860,-
planet,OGLE-2017-BLG-1522L b,270.3208333,-28.46194446,0.75,-,-,0.59,-,-,990,2018
planet,OGLE-2018-BLG-0271/KMT-2018-BLG-0879,269.175,-28.39000001,23.1,-,-,0.6,-,-,7200,2021
planet,OGLE-2018-BLG-0383 b,268.6791667,-28.73916669,0.0201,-,-,1.8,-,-,7700,2021
planet,OGLE-2018-BLG-0506 b,267.6291667,-31.92416669,0.0513,-,-,3,-,-,5600,2021
planet,OGLE-2018-BLG-0532 b,269.9833334,-28.99777781,0.019636,-,-,1.083,-,-,790,2019
planet,OGLE-2018-BLG-0567L b,269.0166667,-27.98722225,0.32,-,-,2.72,-,-,7070,2021
planet,OGLE-2018-BLG-0596 b,269.0541667,-29.19916668,0.0267,-,-,2.15,-,-,5900,2019
planet,OGLE-2018-BLG-0677L b,268.75,-32.01666667,0.01246,-,-,0.63,-,-,7700,2020
planet,OGLE-2018-BLG-0740L b,130.6958333,-29.83583335,4.5,-,3100,4.2,-,-,3200,2019
planet,OGLE-2018-BLG-0799 b,273.4583334,-25.48583335,0.41,-,-,1.38,-,-,6290,2020
planet,OGLE-2018-BLG-0932/KMT-2018-BLG-2087/MOA-2018-BLG-163 b,268.35,-29.02194445,0.89,-,-,1.75,-,-,6620,2022
